round_id,scene_id,qx,qy,qz,qw,x,y,z,width,score,label,integration_time,planning_time
40,2fa0d60bf31745829c0a4eaaad5d7a78,-0.9803342090388524,0.14316481157946445,0.11041461526810883,0.07910302174240606,0.21750000000000005,0.15000000000000002,0.12750000000000003,0.043561184406280526,0.97972596,1,0.02796792984008789,0.013686418533325195
40,1f70b5daef814fc4934562799d4f7798,-0.9776510505920812,-0.1963690799207678,0.07280871949855333,0.018343884328346743,0.16500000000000004,0.23250000000000004,0.12000000000000002,0.04357420206069947,0.9520148,1,0.028967857360839844,0.013516664505004883
40,f6d7a637337849c19e08b4b5fe193ef9,-0.9998305728479909,-0.006765492921355809,-0.015810855189259555,-0.006562816634174012,0.09000000000000002,0.16500000000000004,0.12750000000000003,0.059639933109283456,0.995049,1,0.025511741638183594,0.013540983200073242
41,208948b80e3640d0be5f022d063e6d14,-0.5036858652508849,-0.5525406309686383,-0.5473332118458973,0.3760661583893191,0.05250000000000001,0.0,0.12750000000000003,0.060746326446533216,0.99972427,1,0.026877164840698242,0.013804197311401367
41,a0a50b65383044308e51dc923f393264,-0.9908595798001889,0.13139987146788257,0.023088217053800784,0.019957483050065495,0.19500000000000003,0.16500000000000004,0.16500000000000004,0.06452283382415773,0.9631551,1,0.02637338638305664,0.013926506042480469
41,7fc7edab5800465b90187c419ab599a3,-0.8735858639793114,-0.4836834613496189,0.04745443030599255,-0.0254189794583773,0.24750000000000005,0.14250000000000002,0.12000000000000002,0.058402647972106946,0.9678639,1,0.02722764015197754,0.013682365417480469
41,2d01eb4ff3c5419eb8f7e2b265fd9a54,-0.9464482904509791,-0.3210653839735206,0.02384943052674471,-0.024163140936248644,0.05250000000000001,0.22500000000000003,0.12750000000000003,0.06329643487930299,0.98053133,1,0.04003715515136719,0.01825881004333496
41,7b5b01066a9644a9857910758a85932b,-0.9935083978520929,0.10772678347414057,-0.03383608329617066,0.013824723753393556,0.15000000000000002,0.18000000000000005,0.12750000000000003,0.061228265762329113,0.992997,1,0.04119443893432617,0.01751565933227539
42,f775f35d515443e7985d91feff5478a4,-0.953441567943886,-0.2946691238760027,-0.059867874269833865,-0.023132695071359666,0.06000000000000001,0.10500000000000002,0.11250000000000002,0.059951984882354745,0.93604827,1,0.029285430908203125,0.013606548309326172
42,62b25963434c488c9680a059797754d1,-0.7005606272379749,-0.7134926297430619,0.011874564887244837,-0.001438601753026082,0.16500000000000004,0.07500000000000001,0.12000000000000002,0.06168776035308839,0.98608506,1,0.025456666946411133,0.013573884963989258
42,88e11aee659340a889c5e76645e13869,-0.973898507122986,0.21890532305703383,-0.059405533974136907,-0.00855218651354552,0.11250000000000002,0.20250000000000004,0.12000000000000002,0.06156057357788087,0.9733322,1,0.029946088790893555,0.01428675651550293
43,86f521159c57438b806491d042f645cc,-0.9904641299817344,-0.13612301360098852,0.007048926167290845,-0.020041083493647388,0.18750000000000003,0.12750000000000003,0.17250000000000004,0.055839900970458996,0.9794269,1,0.025617122650146484,0.014032125473022461
43,3677925192e74d30aaf740c28727603e,-0.9416897470488464,0.33532897256033,-0.007150394508171521,-0.026903016988631376,0.24000000000000005,0.13500000000000004,0.12750000000000003,0.06034365177154542,0.98055995,1,0.025687217712402344,0.013623476028442383
43,c8649438ea27422bbf53b01a0c7b4b01,-0.8786243742868726,-0.4773284167799754,0.013122342447040006,0.002143728533749846,0.14250000000000002,0.24000000000000005,0.18000000000000005,0.0591651749610901,0.99486625,1,0.025744915008544922,0.014637231826782227
43,6aa71c2b6703420889b695f8b11636e5,-0.7929803194276474,-0.6086823391257411,-0.011980178858511372,-0.02333448845294904,0.15000000000000002,0.19500000000000003,0.12000000000000002,0.05113429784774781,0.98874474,1,0.024843215942382812,0.013683080673217773
43,9fe203927cca48c890d3abde6608fbdd,-0.935241684264652,0.3527791741706958,-0.02866042359540157,0.006958908290159809,0.13500000000000004,0.09750000000000002,0.13500000000000004,0.04221168994903565,0.99462634,1,0.026299476623535156,0.01727437973022461
44,6929704617574db9a3d719d006e4bb4d,-0.9258468401705822,-0.3774838008708493,0.009072187018167826,-0.015208683340550205,0.12000000000000002,0.21000000000000005,0.12750000000000003,0.05713499665260316,0.96977067,1,0.0524752140045166,0.017885684967041016
44,3289d2422a284d2e8a040a77201c17d2,-0.998340663098957,-0.006136682231269769,-0.028683459144293367,-0.04955321085303008,0.18000000000000005,0.21750000000000005,0.11250000000000002,0.05638854503631593,0.9100435,0,0.03996682167053223,0.017268657684326172
44,bb8d905a38f245b6997e47c62e47909c,-0.7786117945343318,-0.6271537665753308,0.02071380097201068,0.003572804457963826,0.04500000000000001,0.06000000000000001,0.12750000000000003,0.05189757585525514,0.95922756,1,0.02680349349975586,0.013502120971679688
44,f853a7d4e2af44f1bd65d7e437e5c5f3,-0.959810541528017,0.2437524018668206,-0.1348632191894075,-0.03406468942644946,0.11250000000000002,0.10500000000000002,0.11250000000000002,0.05653718233108521,0.97351706,1,0.02598428726196289,0.013475418090820312
44,a8dda8c296a34aaf8e73ef54faa04c0f,-0.9281514226736975,0.3652334722116229,-0.04839616548246901,0.05288911543622594,0.24750000000000005,0.13500000000000004,0.12750000000000003,0.060245239734649667,0.96061003,1,0.028505563735961914,0.013723373413085938
44,a5b1370111a9490195b9a4165f9a7e51,-0.8398414499526617,-0.542630569097101,0.014761088847187586,-0.000717411187945636,0.19500000000000003,0.20250000000000004,0.11250000000000002,0.06625651359558107,0.9534836,1,0.026224374771118164,0.013718366622924805
45,e36108f88a49451c817084b833cd4fff,-0.9566427909802613,0.2867547703714176,-0.02338089342799669,-0.045382881764387845,0.04500000000000001,0.19500000000000003,0.12750000000000003,0.05807989597320558,0.94610184,1,0.02708911895751953,0.013563871383666992
45,978d57729fd845f182d713322c7b0708,-0.9195513578628739,-0.3698896408694906,-0.13268410947907916,-0.0013714669984901658,0.11250000000000002,0.11250000000000002,0.15000000000000002,0.042805141210556036,0.95683116,1,0.026289701461791992,0.014952898025512695
45,64480adbe26f4b9790ed9a2e652614b1,-0.9568905823610488,-0.27848944048243707,0.0799690856963624,-0.02022350764333306,0.20250000000000004,0.12750000000000003,0.13500000000000004,0.04620772361755372,0.9663885,0,0.02598118782043457,0.013799905776977539
45,d8ea9f63df7a40f88a2fa799d6317862,-0.9822833356254435,-0.18525785989012078,-0.014153252952620942,-0.024467515859683923,0.09750000000000002,0.05250000000000001,0.12000000000000002,0.058205623626708995,0.9684221,1,0.02822566032409668,0.013405799865722656
45,75c02c8c848d4c0d82734c3b6f2a1f6e,-0.7905038612223945,0.5329525482211355,-0.22850279559231768,-0.19710834366809316,0.13500000000000004,0.23250000000000004,0.11250000000000002,0.047291393280029306,0.90656203,1,0.028362035751342773,0.01922321319580078
45,78af84b3403e4548a5715fa8ffe2383b,-0.9336568824957144,-0.35761803816703613,0.012865955164076097,-0.015120573522856322,0.18000000000000005,0.14250000000000002,0.12750000000000003,0.06378728628158571,0.9927173,1,0.04316115379333496,0.017992019653320312
46,0e0a4cdd9b944280a1da884fa7e43d0b,-0.8301798593564774,-0.5559102820742492,-0.03436830222714909,0.024165661691977643,0.04500000000000001,0.14250000000000002,0.14250000000000002,0.05416942477226258,0.96937126,1,0.03968477249145508,0.017972946166992188
46,e73e2ab5a8464dc49559e63575ad8ccf,-0.9913156075856533,0.0999581818177785,-0.03553475827596815,-0.07771106098258794,0.08250000000000002,0.22500000000000003,0.12000000000000002,0.055629926919937144,0.9639402,1,0.025592565536499023,0.01359105110168457
46,93d07a85faa14573bfc5c42408f1ea2e,-0.9509218041251633,0.2749984649775164,-0.13506615591055685,-0.04336704079020676,0.10500000000000002,0.20250000000000004,0.11250000000000002,0.0566667938232422,0.91241807,0,0.02486896514892578,0.013983488082885742
46,cfe99cb1e42040b7ac0653d3e0920ba2,-0.8400011531427252,-0.5412010468519186,-0.0341025101443105,0.018344165479425655,0.12750000000000003,0.18000000000000005,0.12000000000000002,0.0601068949699402,0.95975095,0,0.025794029235839844,0.018389225006103516
47,3f60132199cf4b98bd9f78e9316d56ea,-0.9822529501834357,0.18152278953253606,-0.007636658808746625,0.046586480640871106,0.23250000000000004,0.08250000000000002,0.11250000000000002,0.06200902462005616,0.95876956,1,0.02529001235961914,0.013749837875366211
47,118ba4a656cf4363ac3cd28ea23b7f3f,-0.9047025634771199,-0.4249223877265278,0.030807020631662504,0.0022723394364182006,0.26250000000000007,0.19500000000000003,0.12000000000000002,0.04665261626243592,0.9629886,1,0.026933670043945312,0.013471841812133789
47,93d833f6cc1b4026933301e675f36405,-0.8441889190057443,-0.4333025175703557,-0.30425645723187966,0.08379740764373235,0.09750000000000002,0.11250000000000002,0.11250000000000002,0.04476432323455811,0.9584945,1,0.024625062942504883,0.014172554016113281
47,6a2b9f938a0a4a5197ed19fe34f7df44,-0.9912650394113,0.12909247508555888,-0.01655836657284219,-0.021320764846449347,0.11250000000000002,0.24750000000000005,0.12000000000000002,0.05687138557434083,0.9140951,1,0.025071382522583008,0.017172574996948242
47,ccd8b2479df9409c9fc68906ceeebe55,-0.9416579853619197,0.3302966741805094,-0.046916519603320175,0.04453297449908941,0.17250000000000004,0.17250000000000004,0.12000000000000002,0.058403778076171885,0.9795587,1,0.025190353393554688,0.013418197631835938
48,4984ad5935dc458680a0ef2055057684,-0.9925974369247197,0.11676014635668101,-0.03342738868100664,-7.822539473691373e-05,0.21000000000000005,0.17250000000000004,0.16500000000000004,0.050380675792694105,0.99489576,1,0.04615902900695801,0.018477439880371094
48,b70360dd253f482d912380815926c643,-0.8445315051809098,-0.533424179096863,-0.005286410257380562,-0.04687468163407121,0.17250000000000004,0.25500000000000006,0.12000000000000002,0.04601250529289246,0.9911313,1,0.030599117279052734,0.013488292694091797
48,6414cc3bb66c4608a2ebe4e895960840,-0.9665796937919733,0.09946794117611435,-0.2361814569604381,-0.0069385600267616605,0.06750000000000002,0.12750000000000003,0.13500000000000004,0.05421619534492494,0.9047501,1,0.025775432586669922,0.013640403747558594
48,06196c7c28b34c11824e7f2373e86d53,-0.9828583223182694,-0.12239587582303675,-0.1378059418206234,-0.004276707864644033,0.08250000000000002,0.21750000000000005,0.12000000000000002,0.04981593132019044,0.9777344,1,0.026236295700073242,0.013645172119140625
48,4ba2973c4578489ab1ad26773d7f5856,-0.9401959416208586,0.33470608500155974,-0.06327175106279541,-0.00033695703476737933,0.12750000000000003,0.07500000000000001,0.11250000000000002,0.0657197141647339,0.9772906,1,0.027132749557495117,0.013654470443725586
49,6065d1b9dd5046bab62b5db40053fc31,-0.8926011569031105,-0.44179038396334736,-0.08966384927985939,0.006695182227949214,0.17250000000000004,0.05250000000000001,0.12000000000000002,0.053582421541214,0.9811477,1,0.030376911163330078,0.01369023323059082
49,37f5e269e5704d16a1532f2d1931840d,-0.7402348318969038,-0.6507474008739603,-0.15625056203508814,0.06454437052189096,0.06750000000000002,0.08250000000000002,0.10500000000000002,0.046502569913864145,0.9509657,1,0.025348663330078125,0.013545513153076172
49,41d65e56bfe149838e6c4986a6512e00,-0.9922912041285256,-0.07120331319720327,0.08503360233100293,0.055295034799835205,0.19500000000000003,0.22500000000000003,0.12000000000000002,0.057510892152786264,0.93855834,1,0.027518510818481445,0.013547658920288086
49,97e142f133874803a64019b34c15fdb7,-0.7547175403508647,-0.6441204050246501,-0.11160022935904586,0.05527862990912532,0.06750000000000002,0.08250000000000002,0.12000000000000002,0.03825276732444764,0.9634623,1,0.02637457847595215,0.013594627380371094
49,886f83bd0ed34b56ba3a296b0dd6f02c,-0.9568110543678283,0.287646443854913,-0.01098497982266328,0.040638156890325496,0.11250000000000002,0.15750000000000003,0.12000000000000002,0.0670451331138611,0.9735063,1,0.02523016929626465,0.018669605255126953
50,38927c6512d242f8a26df033f9b7146f,-0.8818831406673133,-0.4690764228630343,-0.040720294989640075,0.02431652312178084,0.04500000000000001,0.05250000000000001,0.12750000000000003,0.05086820840835572,0.97572184,1,0.044316768646240234,0.01813530921936035
50,6a19b3ee7ebd4ce993e87674ba4a7e57,-0.942771766948743,-0.2823866708022316,-0.17642169339589434,0.017735548959708455,0.04500000000000001,0.11250000000000002,0.11250000000000002,0.04610819578170777,0.973487,1,0.04187130928039551,0.018620729446411133
50,4715b502ea914d399726afa83f6879a9,-0.869268872080342,0.30023594005338816,-0.3575318609890811,-0.16248377368252126,0.11250000000000002,0.18750000000000003,0.11250000000000002,0.05264058709144593,0.9347564,1,0.025530338287353516,0.016060352325439453
50,5f0f49bca6274eeda02a3be178180973,-0.9512073112134194,0.28654514883198345,-0.11274578083904653,-0.019619318999077554,0.06750000000000002,0.09000000000000002,0.11250000000000002,0.058152712583541884,0.9151845,0,0.027666330337524414,0.013826131820678711
50,fffb39ebac1340f3b8fe61aa0cba3dab,-0.9470176341560949,-0.32060741175670043,0.019182197030110596,0.0007290001103091712,0.17250000000000004,0.06000000000000001,0.12000000000000002,0.06233553171157838,0.97717893,1,0.02564835548400879,0.013976573944091797
50,4fb2fdd19b4b44fba48fff8d065c02ec,-0.923760462173261,0.38095759346791086,-0.015621047348205037,-0.035970868551182665,0.06000000000000001,0.06750000000000002,0.11250000000000002,0.06149026393890382,0.94356513,1,0.027843952178955078,0.013635396957397461
51,baa0fb6980ae4eeba5cdf8ab201481f2,-0.9079569486788567,-0.4149736124234944,-0.05823318974178917,-0.004469446327257605,0.09000000000000002,0.12750000000000003,0.18000000000000005,0.044792300462722784,0.98273474,1,0.028187274932861328,0.013621091842651367
51,9b21d92be3204227a593b5d9878e1131,-0.9990687175157874,-0.041414282407077944,-0.007061227552505547,0.009833308676041746,0.17250000000000004,0.18750000000000003,0.12000000000000002,0.04576743364334107,0.9186183,1,0.025829792022705078,0.013704538345336914
51,c4bc33770b514e36aeea9c2be346603c,-0.9667636244986,-0.24783748616202433,0.04993026376983092,0.0381004404055046,0.18000000000000005,0.09750000000000002,0.12000000000000002,0.04460856914520264,0.9517243,1,0.02548980712890625,0.017734289169311523
51,9990a1a6e6bd49bc985466da2bf5b313,-0.8735831745790196,-0.4241858012980636,-0.2357904699910323,0.03635515549368211,0.06000000000000001,0.04500000000000001,0.12000000000000002,0.05946634769439699,0.9771996,1,0.025171756744384766,0.015171051025390625
51,f5c970c5a2804dcdaabfd1ebfac39ce5,-0.9501792199048799,-0.28752337102570186,-0.08209557321996197,0.08803452750288651,0.11250000000000002,0.17250000000000004,0.12750000000000003,0.04894091248512269,0.988416,0,0.025575637817382812,0.013653993606567383
51,32a57bebaa894eb39303cec3ae108c88,-0.9772232147700531,0.21004049421557208,-0.03028816721362037,-0.0006373625347363298,0.09000000000000002,0.16500000000000004,0.12750000000000003,0.051234458684921276,0.99216205,1,0.03474736213684082,0.017679452896118164
52,bdc6dabad777451bab936a7ea4e0db0c,-0.8542125842919758,-0.519753576651829,0.010723489364044159,0.007879541275648433,0.06000000000000001,0.12750000000000003,0.12750000000000003,0.04207775831222535,0.9815282,1,0.04215240478515625,0.017783403396606445
52,b789a60093c74722a71d82b3ed913d5a,-0.9014712041850669,0.3696355006235383,-0.19958243090178096,-0.1043365610859753,0.08250000000000002,0.25500000000000006,0.12750000000000003,0.04793872833251954,0.93150944,0,0.0398409366607666,0.01390981674194336
52,b0dd64ab4bb045bca31857300fc588e0,-0.9150406390444311,0.37883047892503474,-0.1206516505768215,-0.06805348152502298,0.06750000000000002,0.24750000000000005,0.12000000000000002,0.05931150913238527,0.95823294,1,0.026238679885864258,0.013692140579223633
52,3ccf64bd36134057b1a8bef1d505eb4c,-0.928994981000466,0.368918638368845,-0.025527217246113,0.014687570244634733,0.19500000000000003,0.11250000000000002,0.13500000000000004,0.046249669790267955,0.9913537,1,0.02572321891784668,0.013541460037231445
52,c21c21f51b664fde8c7b87705841b134,-0.8265043912673886,-0.5611784144289333,0.04213210779683399,-0.013934270248114505,0.19500000000000003,0.24750000000000005,0.12750000000000003,0.05682215809822084,0.9849852,1,0.029896020889282227,0.013646125793457031
52,66550bd9f21c44f8b2e005bc390d2514,-0.814451322424502,-0.580125381200581,0.00705083447118099,0.008594836887365554,0.17250000000000004,0.18000000000000005,0.11250000000000002,0.06077495098114015,0.9659364,0,0.026391029357910156,0.013485431671142578
52,55586665bf1c4d10bb37bb8e507af884,-0.8905794189059413,-0.45398361329826264,0.019531015667672586,0.01963967679975149,0.16500000000000004,0.19500000000000003,0.11250000000000002,0.06403693199157716,0.94765437,1,0.025574922561645508,0.013373851776123047
53,9cabed8adc1645dba1059069b53a79b4,-0.6434240212270306,0.287131631581864,0.5942022681391392,0.3879234713077787,0.19500000000000003,0.037500000000000006,0.13500000000000004,0.06979815959930422,0.93485767,1,0.024619340896606445,0.013834476470947266
53,198353743c6d4b03bf940539cce0aeea,-0.9454963479820547,0.32359380462836557,-0.020181427360242945,-0.03027235617588535,0.04500000000000001,0.20250000000000004,0.12750000000000003,0.055816172361373914,0.9748655,1,0.02550196647644043,0.01407003402709961
53,7c39c6d197f6467e9764453265fe475b,-0.9371668880618567,0.31356421729374584,0.12888142719882056,0.08237283093721563,0.21750000000000005,0.14250000000000002,0.12000000000000002,0.055565832853317274,0.9461488,1,0.026594161987304688,0.013508796691894531
53,178addf5a9714e379811e12a708d8f63,-0.892836050807626,-0.44811032050956856,-0.02216097194701717,0.0393677323885643,0.11250000000000002,0.07500000000000001,0.12750000000000003,0.04974239230155946,0.987464,1,0.025488615036010742,0.013504981994628906
53,2af4b5e4f7634bf3919b2e9696e79d45,-0.9192156207926203,-0.3937103455560386,0.00576280244465001,-0.0012634876201052434,0.09750000000000002,0.15750000000000003,0.12750000000000003,0.062334880828857436,0.98935616,1,0.047023773193359375,0.01797008514404297
54,2ff889680de74019bdb8100f5141a780,-0.7773890628964489,-0.559107074814087,-0.2648496375322613,0.11366702811653724,0.04500000000000001,0.09000000000000002,0.12750000000000003,0.045975548028945934,0.9578567,1,0.03922152519226074,0.013612985610961914
54,7ad8830d271944518ee11e3c5b796bd2,-0.8678133404700227,-0.4954543406617683,0.010688125787740766,-0.03620450785217942,0.21750000000000005,0.07500000000000001,0.12000000000000002,0.06468152046203615,0.9841556,1,0.025434255599975586,0.01720714569091797
54,1710bd74636f473691e0251b264c73db,-0.9992386599340157,0.03137383206277205,0.01157561864366839,0.020094482028303395,0.16500000000000004,0.18000000000000005,0.12750000000000003,0.06664902448654177,0.9657449,1,0.02566671371459961,0.013803482055664062
54,3d676754bf9146f4a1a70eb7ad833344,-0.9613282074394918,-0.2748004067555342,-0.011995354467158617,-0.013745017256223136,0.24750000000000005,0.17250000000000004,0.12750000000000003,0.0484704351425171,0.9955202,1,0.025615453720092773,0.01395106315612793
54,20663aae8e0f40c4b217816a59431694,-0.8249478504147432,-0.5341259557414079,-0.17915031865752667,0.04555953055430945,0.09000000000000002,0.21750000000000005,0.11250000000000002,0.04428872823715211,0.97456485,1,0.025393962860107422,0.013315677642822266
55,1cba5f69f93042ceb182c44469f9abd0,-0.7485816273730194,-0.6575408921408137,-0.06413732059067201,0.05614202017806443,0.13500000000000004,0.06750000000000002,0.11250000000000002,0.04804096698760987,0.97079456,0,0.02579975128173828,0.01390528678894043
55,18836ca93fb24441bcc4fcfcef626bda,-0.9331814349087403,-0.3592307384448096,-0.009768002978894408,-0.005502019253483137,0.05250000000000001,0.15750000000000003,0.13500000000000004,0.044958279132843025,0.9855872,1,0.026585817337036133,0.013312101364135742
55,5ddaa17bbabb4c0289c76edcc5b49d02,-0.7747733325931017,-0.631260790523681,-0.030051656894168187,0.018248160672022312,0.12000000000000002,0.09000000000000002,0.11250000000000002,0.050901696681976326,0.9775885,1,0.02464914321899414,0.014620780944824219
55,df60924ed38e41069c3f86b35781e377,-0.8418623599776537,-0.5387244474614242,-0.031066758137570285,-0.008865274900435562,0.11250000000000002,0.15750000000000003,0.12750000000000003,0.04706909179687501,0.97818404,0,0.025193214416503906,0.01627492904663086
55,3e50d43990ff4169a0ccf3714eb4f003,-0.9441465967365131,-0.32939565990892733,0.008409143632094879,0.0038716156055401637,0.13500000000000004,0.15750000000000003,0.12750000000000003,0.058618258237838755,0.9837202,0,0.03991293907165527,0.017706632614135742
56,d5c312b910ba41928cb2e0a581414452,-0.9975056067417498,0.017239476481581955,-0.060061805178192595,-0.03283206554804548,0.08250000000000002,0.22500000000000003,0.12000000000000002,0.056231539249420176,0.90967125,1,0.04095578193664551,0.0176541805267334
56,e607e3a31aac4e10a85d23b007303804,-0.937749913137992,0.30937375303116615,0.07284746711100375,0.14002224066415545,0.24750000000000005,0.12750000000000003,0.12000000000000002,0.04719130754470826,0.94004357,1,0.03351163864135742,0.013690710067749023
56,f7776f5d65d94dcb810eb9a2034255ae,-0.882300914863307,-0.42254719211391395,-0.20405244862641742,0.0368993804498385,0.11250000000000002,0.12750000000000003,0.12000000000000002,0.04673028230667115,0.95781446,1,0.025590896606445312,0.013538122177124023
56,ccc8a5bad217405c99c00b39ceee4529,-0.8344327973389897,-0.5491093506354905,-0.046899092385153655,0.001141447829433547,0.21000000000000005,0.16500000000000004,0.12750000000000003,0.0512258791923523,0.9875877,1,0.024962425231933594,0.013642549514770508
56,4c9fbd690757404b994c47e2f4ceeccf,-0.9103708544098038,-0.40318234341478965,-0.08573871550382255,0.03630121297528404,0.21750000000000005,0.20250000000000004,0.13500000000000004,0.040135631561279306,0.98580295,1,0.025213241577148438,0.013834238052368164
57,e9a3db4f75384d15bc87a36089f50776,-0.9988304999764243,-0.029406551351508072,0.011528328092400201,-0.03660580153269994,0.13500000000000004,0.24000000000000005,0.12000000000000002,0.058633421659469616,0.97568643,1,0.026819705963134766,0.013930797576904297
57,b7b93836a61f44efa86312a1725ea84b,-0.978511430237849,0.19930828650752583,-0.05208414673586911,-0.008878596854771855,0.12000000000000002,0.10500000000000002,0.22500000000000003,0.06280338764190675,0.99115634,1,0.025299072265625,0.013426542282104492
57,be7d05a6d38943db86cbaa2335cf3da7,-0.9077775577898096,-0.40845939964884537,-0.08887473591262923,0.034671396397235946,0.19500000000000003,0.15000000000000002,0.12750000000000003,0.03722811698913575,0.9711155,1,0.02518320083618164,0.013848543167114258
57,61e6f83e9cf344c3901b912b8294f196,-0.9432010942955839,0.3309853566398846,-0.024411575082635213,0.01498213641529473,0.09750000000000002,0.12000000000000002,0.12750000000000003,0.06184837818145753,0.97078496,1,0.027868270874023438,0.014230012893676758
57,d421ccd83c974ad88709832769ab7847,-0.9722117399654446,-0.21693382144782514,-0.08477816917402446,-0.023594741297717315,0.15750000000000003,0.06000000000000001,0.12000000000000002,0.055725291967391975,0.97473466,1,0.028511762619018555,0.013840436935424805
58,e0bd80500ced46229b17b047f84ca32e,-0.8700661903891943,-0.49218485751766977,0.022750222136664517,0.014876752490982003,0.14250000000000002,0.09000000000000002,0.12750000000000003,0.04929646611213685,0.975258,1,0.030774831771850586,0.018145322799682617
58,4d411234a86f4f8f99b2481acc8b2d8e,-0.9905137155935847,-0.09770136066381617,0.09633895498272291,-0.0074718871958163345,0.23250000000000004,0.16500000000000004,0.12000000000000002,0.0478628432750702,0.93083954,0,0.040543556213378906,0.017970561981201172
58,50157817e5384563a1dd4ebe55aad77f,-0.8222498298594816,-0.5690958684044309,-0.005094430040637905,0.0030259946499280963,0.05250000000000001,0.12000000000000002,0.12750000000000003,0.0539872169494629,0.98756963,1,0.04574179649353027,0.01730036735534668
58,c16a8176008f4b0eab832468f0c3db9f,-0.9189487007797598,-0.2395665472642816,-0.31324997231191876,-0.00395090035870511,0.06750000000000002,0.18750000000000003,0.12000000000000002,0.04953108787536622,0.9356231,1,0.025414705276489258,0.013523101806640625
58,a1d1d0fd39534d55af3997b1da75bb6e,-0.9493532972264858,0.27782084365544313,-0.1467062172970513,0.004602356153973565,0.12750000000000003,0.18000000000000005,0.12750000000000003,0.062258162498474136,0.9636613,1,0.025582313537597656,0.013452291488647461
58,3eaec71fd6754a1281400c1667e0647e,-0.917046954459362,-0.39742213066856524,-0.021828848637496685,0.024577118196154726,0.21000000000000005,0.15750000000000003,0.12750000000000003,0.05156928777694703,0.9909343,1,0.033037424087524414,0.013408660888671875
59,d921e004429a41f4bd4309b94daf0c1a,-0.7738035560786087,-0.632088680761749,-0.03163467818084082,-0.026290747219617182,0.12750000000000003,0.22500000000000003,0.12000000000000002,0.05395585656166078,0.97260255,1,0.027755260467529297,0.014264583587646484
59,3d209eb70ce648d99365371015b967a1,-0.9570547058952683,-0.10690746219118516,-0.26462501836173247,0.050898763330898676,0.11250000000000002,0.06000000000000001,0.11250000000000002,0.06261250734329225,0.9267881,1,0.026141881942749023,0.013571500778198242
59,e3b4daae02e243fb9f1b609d4c29c4ac,-0.856993462357166,-0.5150345359190308,0.017052694477391796,0.0032920964150768323,0.18000000000000005,0.15750000000000003,0.12750000000000003,0.04425451755523682,0.9778202,1,0.02617955207824707,0.013859272003173828
59,d7f49a23658446d39a07aba11b2fbb6c,-0.8207862584409691,-0.5707064415072697,0.018348340408361002,-0.01635279733999146,0.22500000000000003,0.20250000000000004,0.11250000000000002,0.05087119817733766,0.9769337,1,0.02538442611694336,0.013696670532226562
59,f785c9731bcf4b64986000c67aa84b57,-0.8587333718826665,-0.5109461640452037,-0.03850592371518813,0.005320460633996473,0.18000000000000005,0.07500000000000001,0.12750000000000003,0.05166192054748536,0.9943819,1,0.025187969207763672,0.013590335845947266
60,ec41498167234f199bbb557f54b9db65,-0.9844364606948083,-0.15673701597374515,0.025834601590456228,0.07517270807272813,0.16500000000000004,0.18750000000000003,0.14250000000000002,0.04313901901245118,0.92421424,0,0.02590489387512207,0.018067121505737305
60,4cdf0cba26ca40bd8694d60e56706eec,-0.8758055989072433,-0.4397284004039504,-0.19751704689377844,0.024300267226285928,0.06000000000000001,0.18000000000000005,0.14250000000000002,0.059922773838043224,0.97353244,1,0.04254627227783203,0.018446683883666992
60,cd381068aad543d6a1f9d407cc144f4e,-0.8982269466550921,-0.4289962209285026,-0.09563961308444227,0.0019128880761521494,0.06000000000000001,0.23250000000000004,0.12000000000000002,0.05683159589767457,0.9748096,1,0.0397791862487793,0.01790761947631836
60,89bf5e09ddf44e87a1f57e933471ad6f,-0.9662378080938632,-0.2562899058906508,-0.026364610272032935,-0.0022112606657680545,0.17250000000000004,0.11250000000000002,0.13500000000000004,0.03196215748786927,0.99258065,1,0.04150581359863281,0.020060300827026367
60,534d7c1fee484dacb4ec962a7bf8ba6c,-0.9328004029376307,0.3589612508023876,-0.01252860936032454,-0.0295510177367162,0.06000000000000001,0.09000000000000002,0.12750000000000003,0.06381143331527711,0.9699507,1,0.04229450225830078,0.01733684539794922
60,bcded06254974d6ba47a67dcd8ebbb8b,-0.8342797362729562,-0.5513210632661617,-0.00015301773243226263,0.004731112867981021,0.17250000000000004,0.18750000000000003,0.13500000000000004,0.048502360582351696,0.99416435,1,0.027959585189819336,0.013695001602172852
61,374b33d5d21f4d3ba0c5e777a164109b,-0.8558566909861948,-0.5125739420834186,0.06890725137931634,-0.005391576631480526,0.19500000000000003,0.16500000000000004,0.15000000000000002,0.04912153601646424,0.9792477,0,0.026052474975585938,0.013608694076538086
61,eda9a67b76c24ee3841c914c42638688,-0.8620540940113096,-0.4970903008847015,-0.09806974055158421,-0.012095360798341713,0.15000000000000002,0.12750000000000003,0.15750000000000003,0.04847507715225221,0.9745322,1,0.025867223739624023,0.013628482818603516
61,a242dcf18b1d4b72a0c9d4da6ee46d2f,-0.9215450389583257,-0.38571844420280943,0.035538392101638575,-0.026702914820152305,0.09750000000000002,0.19500000000000003,0.12750000000000003,0.05196100115776063,0.9600497,0,0.0254974365234375,0.01376795768737793
61,2674d5bbca794153ae22832196410dfa,-0.9469426890520253,0.20781163915561623,-0.2358164643304831,-0.06711528464549231,0.06000000000000001,0.18750000000000003,0.12000000000000002,0.05496697425842286,0.9023208,1,0.025832653045654297,0.01403355598449707
